class_name,video_id,split,bbox,link
join,31152,val,"[95, 17, 553, 480]",https://media.asldeafined.com/vocabulary/1468669403.193.mp4
join,31155,train,"[67, 12, 212, 192]",https://www.signingsavvy.com/signs/mp4/14/14439.mp4
join,31157,train,"[79, 16, 197, 192]",https://www.signingsavvy.com/signs/mp4/24/24012.mp4
join,31158,train,"[72, 18, 208, 192]",https://www.signingsavvy.com/signs/mp4/24/24013.mp4
join,65981,test,"[199, 32, 528, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/JO/JOIN-1705.mp4
join,31149,val,"[48, 0, 262, 240]",https://media.spreadthesign.com/video/mp4/13/399731.mp4
join,31165,train,"[245, 51, 519, 400]",http://www.aslsearch.com/signs/videos/join.mp4
light,66069,val,"[204, 14, 486, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIGHT-497.mp4
light,33206,test,"[472, 5, 1798, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Light%20copy-_avAtcE6T_o.mp4
light,33229,val,"[144, 54, 585, 400]",http://www.aslsearch.com/signs/videos/light4.mp4
light,33231,train,"[192, 56, 541, 400]",http://www.aslsearch.com/signs/videos/light.mp4
light,33205,train,"[229, 14, 513, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/light.mp4
light,33214,train,"[75, 10, 221, 192]",https://www.signingsavvy.com/signs/mp4/14/14780.mp4
light,33217,train,"[74, 17, 211, 192]",https://www.signingsavvy.com/signs/mp4/6/6824.mp4
light,33218,train,"[55, 12, 230, 192]",https://www.signingsavvy.com/signs/mp4/7/7500.mp4
live,33545,test,"[233, 40, 519, 400]",http://www.aslsearch.com/signs/videos/live.mp4
live,66078,train,"[154, 31, 477, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIVE-1641.mp4
live,66079,train,"[143, 30, 491, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIVE-1642.mp4
live,33538,train,"[72, 17, 264, 240]",https://media.spreadthesign.com/video/mp4/13/308001.mp4
live,33539,val,"[130, 0, 568, 480]",https://media.asldeafined.com/vocabulary/1468712192.945.mp4
live,33542,train,"[63, 11, 234, 192]",https://www.signingsavvy.com/signs/mp4/6/6491.mp4
make,34581,val,"[87, 0, 512, 480]",https://media.asldeafined.com/vocabulary/1468713374.2074.mp4
make,34583,train,"[73, 24, 215, 192]",https://www.signingsavvy.com/signs/mp4/22/22337.mp4
make,34584,train,"[81, 23, 217, 192]",https://www.signingsavvy.com/signs/mp4/22/22338.mp4
make,34575,train,"[67, 0, 254, 240]",https://media.spreadthesign.com/video/mp4/13/456657.mp4
make,34586,val,"[178, 50, 542, 400]",http://www.aslsearch.com/signs/videos/fix.mp4
make,34577,test,"[715, 71, 1640, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect%202-cluc2HL2fcI.mp4
make,34578,train,"[709, 72, 1635, 1072]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect-iAySYwNEWoY.mp4
make,34579,train,"[548, 63, 1617, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20opposite-niihcD0oYjQ.mp4
make,34580,train,"[716, 69, 1635, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make-RGxUemQEoi0.mp4
mean,35305,test,"[191, 55, 541, 400]",http://www.aslsearch.com/signs/videos/define.mp4
mean,35289,test,"[402, 58, 810, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mean.mp4
mean,35291,val,"[638, 64, 1695, 1074]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mean!-Eigdeaxm2Do.mp4
mean,35292,train,"[750, 71, 1728, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meaning-B__IgGoSizs.mp4
mean,35293,train,"[48, 0, 523, 480]",https://media.asldeafined.com/vocabulary/1468714447.9631.mp4
mean,35295,train,"[189, 68, 498, 480]",https://media.asldeafined.com/vocabulary/1546574475.3278.mp4
mean,35298,train,"[83, 19, 199, 192]",https://www.signingsavvy.com/signs/mp4/22/22271.mp4
mean,35299,train,"[48, 12, 219, 192]",https://www.signingsavvy.com/signs/mp4/6/6175.mp4
more,69401,train,"[381, 52, 901, 720]",http://aslbricks.org/New/ASL-Videos/more.mp4
more,36830,val,"[151, 0, 537, 480]",https://media.asldeafined.com/vocabulary/1468716587.784.mp4
more,36834,train,"[71, 5, 216, 192]",https://www.signingsavvy.com/signs/mp4/5/5684.mp4
more,36836,train,"[62, 10, 236, 192]",https://www.signingsavvy.com/signs/mp4/8/8051.mp4
more,36840,test,"[186, 49, 540, 400]",http://www.aslsearch.com/signs/videos/more.mp4
more,36827,train,"[96, 29, 253, 240]",https://media.spreadthesign.com/video/mp4/13/93968.mp4
more,36828,train,"[205, 18, 548, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/more.mp4
more,36829,train,"[358, 14, 814, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20More-J-00GUpKfFg.mp4
most,66145,train,"[189, 29, 463, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOST-1591.mp4
most,36922,train,"[172, 52, 541, 400]",http://www.aslsearch.com/signs/videos/most.mp4
most,36913,train,"[32, 0, 249, 240]",https://media.spreadthesign.com/video/mp4/13/457041.mp4
most,36914,test,"[421, 58, 835, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/most.mp4
most,36915,val,"[808, 50, 1746, 1073]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Most-XW-lvNPzsPQ.mp4
most,36916,test,"[125, 0, 516, 480]",https://media.asldeafined.com/vocabulary/1468716692.7347.mp4
most,36918,train,"[70, 10, 203, 192]",https://www.signingsavvy.com/signs/mp4/14/14204.mp4
music,37370,val,"[71, 12, 216, 192]",https://www.signingsavvy.com/signs/mp4/9/9815.mp4
music,66156,train,"[173, 31, 468, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MU/MUSIC-1584.mp4
music,37363,train,"[39, 0, 270, 240]",https://media.spreadthesign.com/video/mp4/13/48609.mp4
music,37373,test,"[200, 53, 547, 400]",http://www.aslsearch.com/signs/videos/sing.mp4
music,37364,val,"[396, 53, 819, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/music.mp4
music,37365,test,"[477, 47, 1656, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Music%2C%20Sing-N2r3NCId7AE.mp4
music,37367,train,"[160, 0, 542, 480]",https://media.asldeafined.com/vocabulary/1468717488.5224.mp4
music,37369,train,"[80, 15, 224, 192]",https://www.signingsavvy.com/signs/mp4/7/7756.mp4
new,69407,train,"[377, 41, 879, 720]",http://aslbricks.org/New/ASL-Videos/new.mp4
new,38130,train,"[52, 11, 218, 192]",https://www.signingsavvy.com/signs/mp4/9/9561.mp4
new,38122,train,"[49, 0, 276, 240]",https://media.spreadthesign.com/video/mp4/13/48814.mp4
new,38133,test,"[198, 59, 568, 400]",http://www.aslsearch.com/signs/videos/new.mp4
new,38123,val,"[557, 117, 1588, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New%202-WKrrU8zgbyg.mp4
new,38124,test,"[699, 128, 1575, 1074]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New%2C%20Fresh-rnNRrzVVohg.mp4
new,38125,train,"[719, 132, 1594, 1071]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New-4xM6zIJhnJ0.mp4
new,38126,train,"[557, 72, 1514, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New-SgAqaWGs-2o.mp4
new,38127,train,"[133, 0, 524, 480]",https://media.asldeafined.com/vocabulary/1468718701.4785.mp4
none,69412,train,"[539, 86, 1409, 1078]",http://aslbricks.org/New/ASL-Videos/none.mp4
none,38594,train,"[237, 40, 548, 400]",http://www.aslsearch.com/signs/videos/no2.mp4
none,66186,train,"[131, 0, 511, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NONE-513.mp4
none,38586,train,"[6, 5, 278, 240]",https://media.spreadthesign.com/video/mp4/13/245920.mp4
none,38587,test,"[198, 16, 556, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/none.mp4
none,38588,val,"[124, 0, 529, 480]",https://media.asldeafined.com/vocabulary/1468719394.851.mp4
none,38590,train,"[58, 12, 247, 192]",https://www.signingsavvy.com/signs/mp4/7/7811.mp4
office,39460,train,"[95, 0, 543, 480]",https://media.asldeafined.com/vocabulary/1468721107.3632.mp4
office,39462,train,"[71, 16, 218, 192]",https://www.signingsavvy.com/signs/mp4/24/24017.mp4
office,39463,train,"[75, 16, 224, 192]",https://www.signingsavvy.com/signs/mp4/24/24018.mp4
office,66224,val,"[177, 29, 459, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OF/OFFICE-1549.mp4
office,39456,train,"[53, 1, 254, 240]",https://media.spreadthesign.com/video/mp4/13/63553.mp4
office,39468,train,"[206, 57, 555, 400]",http://www.aslsearch.com/signs/videos/office.mp4
office,39457,test,"[129, 15, 584, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/office.mp4
office,39458,val,"[447, 52, 1665, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Office%20opposite-mKds_4EoIUI.mp4
office,39459,train,"[285, 28, 1125, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Office.mp4
order,66248,test,"[88, 30, 493, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORDER_1-1020.mp4
order,40183,val,"[184, 33, 542, 400]",http://www.aslsearch.com/signs/videos/arrange.mp4
order,40184,test,"[180, 62, 546, 400]",http://www.aslsearch.com/signs/videos/command.mp4
order,40171,train,"[81, 0, 520, 480]",https://media.asldeafined.com/vocabulary/1468722551.8765.mp4
order,40172,train,"[143, 0, 499, 480]",https://media.asldeafined.com/vocabulary/1468722573.1848.mp4
order,40177,train,"[60, 8, 204, 192]",https://www.signingsavvy.com/signs/mp4/14/14253.mp4
order,40178,train,"[51, 8, 231, 192]",https://www.signingsavvy.com/signs/mp4/14/14680.mp4
order,66249,val,"[143, 2, 490, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORDER_2-805.mp4
order,40169,train,"[46, 0, 251, 240]",https://media.spreadthesign.com/video/mp4/13/457187.mp4
order,40179,train,"[53, 8, 222, 192]",https://www.signingsavvy.com/signs/mp4/14/14688.mp4
pants,66261,test,"[143, 7, 516, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PA/PANTS-871.mp4
pants,40991,train,"[87, 9, 217, 192]",https://www.signingsavvy.com/signs/mp4/6/6347.mp4
pants,40992,val,"[68, 21, 212, 192]",https://www.signingsavvy.com/signs/mp4/6/6350.mp4
pants,40985,train,"[384, 56, 810, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pants.mp4
pants,40996,train,"[209, 48, 539, 400]",http://www.aslsearch.com/signs/videos/jeans.mp4
pants,40986,train,"[748, 49, 1604, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pants%202-GG4Pexh2M70.mp4
pants,40987,val,"[773, 57, 1642, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pants-hiYuxvoKVxE.mp4
pants,40988,train,"[90, 0, 577, 480]",https://media.asldeafined.com/vocabulary/1468723514.3164.mp4
party,41315,train,"[388, 43, 1899, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Party-OZ1Ap6C6tVk.mp4
party,41316,test,"[240, 10, 626, 360]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4
party,41317,train,"[124, 0, 556, 480]",https://media.asldeafined.com/vocabulary/1468724131.6734.mp4
party,66265,train,"[159, 10, 486, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PA/PARTY-874.mp4
party,41311,train,"[68, 2, 262, 240]",https://media.spreadthesign.com/video/mp4/13/457609.mp4
party,41321,val,"[51, 12, 237, 192]",https://www.signingsavvy.com/signs/mp4/6/6693.mp4
party,41322,val,"[46, 11, 239, 192]",https://www.signingsavvy.com/signs/mp4/6/6694.mp4
party,41325,test,"[173, 38, 556, 400]",http://www.aslsearch.com/signs/videos/party.mp4
party,41312,train,"[216, 16, 533, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/party.mp4
past,41452,train,"[65, 9, 219, 192]",https://www.signingsavvy.com/signs/mp4/5/5971.mp4
past,41453,val,"[67, 14, 216, 192]",https://www.signingsavvy.com/signs/mp4/6/6164.mp4
past,41454,train,"[43, 3, 212, 192]",https://www.signingsavvy.com/signs/mp4/9/9194.mp4
past,41446,train,"[57, 9, 249, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/past.mov
past,41457,test,"[196, 38, 478, 400]",http://www.aslsearch.com/signs/videos/past.mp4
past,41447,val,"[53, 8, 260, 240]",https://media.spreadthesign.com/video/mp4/13/157905.mp4
past,41448,test,"[570, 98, 1535, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last-0SLfkAHELAs.mp4
past,41449,train,"[103, 25, 528, 480]",https://media.asldeafined.com/vocabulary/1466681314.2550.mp4
past,41450,train,"[110, 0, 519, 480]",https://media.asldeafined.com/vocabulary/1468724279.1587.mp4
pencil,41822,train,"[39, 0, 254, 240]",https://media.spreadthesign.com/video/mp4/13/457714.mp4
pencil,41833,val,"[168, 55, 542, 400]",http://www.aslsearch.com/signs/videos/pencil.mp4
pencil,41823,test,"[112, 0, 526, 480]",https://media.asldeafined.com/vocabulary/1468724738.1474.mp4
pencil,41824,train,"[133, 31, 517, 480]",https://media.asldeafined.com/vocabulary/1522768045.488.mp4
pencil,41826,train,"[68, 15, 217, 192]",https://www.signingsavvy.com/signs/mp4/8/8972.mp4
plan,43062,train,"[48, 9, 225, 192]",https://www.signingsavvy.com/signs/mp4/14/14686.mp4
plan,66298,train,"[115, 7, 479, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PL/PLAN-905.mp4
plan,43056,train,"[38, 0, 288, 240]",https://media.spreadthesign.com/video/mp4/13/49197.mp4
plan,43067,test,"[184, 33, 542, 400]",http://www.aslsearch.com/signs/videos/arrange.mp4
plan,43057,val,"[419, 42, 1661, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Plan-8OhwY0hO-_I.mp4
plan,43058,test,"[126, 0, 615, 480]",https://media.asldeafined.com/vocabulary/1468726461.868.mp4
plan,43061,train,"[55, 10, 231, 192]",https://www.signingsavvy.com/signs/mp4/14/14678.mp4
please,69434,train,"[335, 46, 904, 719]",http://aslbricks.org/New/ASL-Videos/please.mp4
please,43226,train,"[171, 50, 547, 400]",http://www.aslsearch.com/signs/videos/please.mp4
please,43217,train,"[212, 15, 525, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/please.mp4
please,43218,train,"[643, 11, 1710, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Please-eyu0V3s1-XA.mp4
please,43219,test,"[118, 0, 561, 480]",https://media.asldeafined.com/vocabulary/1468754067.6864.mp4
please,43220,val,"[108, 33, 536, 480]",https://media.asldeafined.com/vocabulary/1522767174.1064.mp4
please,43222,train,"[68, 13, 224, 192]",https://www.signingsavvy.com/signs/mp4/6/6966.mp4
practice,44087,val,"[62, 18, 207, 192]",https://www.signingsavvy.com/signs/mp4/8/8953.mp4
practice,44088,train,"[71, 12, 212, 192]",https://www.signingsavvy.com/signs/mp4/9/9822.mp4
practice,66320,train,"[165, 26, 471, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRACTICE-839.mp4
practice,44091,train,"[189, 56, 559, 400]",http://www.aslsearch.com/signs/videos/practice.mp4
practice,44081,test,"[275, 53, 1711, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Practice-R0c75LRKKQ8.mp4
practice,44082,val,"[109, 3, 556, 480]",https://media.asldeafined.com/vocabulary/1468755145.5671.mp4
practice,44083,test,"[147, 33, 526, 480]",https://media.asldeafined.com/vocabulary/1522769215.9095.mp4
practice,44085,train,"[59, 24, 215, 192]",https://www.signingsavvy.com/signs/mp4/23/23172.mp4
practice,44086,train,"[59, 24, 216, 192]",https://www.signingsavvy.com/signs/mp4/23/23173.mp4
president,44373,train,"[42, 14, 240, 192]",https://www.signingsavvy.com/signs/mp4/22/22288.mp4
president,44374,val,"[44, 13, 245, 192]",https://www.signingsavvy.com/signs/mp4/22/22289.mp4
president,66326,train,"[184, 1, 556, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRESIDENT-926.mp4
president,44367,train,"[38, 2, 295, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/president.mov
president,44378,val,"[178, 53, 587, 400]",http://www.aslsearch.com/signs/videos/president.mp4
president,44368,test,"[16, 0, 293, 240]",https://media.spreadthesign.com/video/mp4/13/485649.mp4
president,44369,train,"[296, 54, 911, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/president.mp4
president,44370,train,"[510, 45, 1657, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20President-IKq3CCMS0YI.mp4
president,44371,train,"[87, 0, 624, 480]",https://media.asldeafined.com/vocabulary/1468755502.8846.mp4
restaurant,47661,val,"[92, 17, 213, 192]",https://www.signingsavvy.com/signs/mp4/22/22673.mp4
restaurant,66398,train,"[127, 31, 473, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RE/RESTAURANT-969.mp4
restaurant,47666,test,"[228, 42, 474, 400]",http://www.aslsearch.com/signs/videos/restaurant.mp4
restaurant,47656,val,"[55, 0, 257, 240]",https://media.spreadthesign.com/video/mp4/13/50756.mp4
restaurant,47657,test,"[222, 16, 521, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/restaurant.mp4
restaurant,47658,train,"[823, 131, 1464, 1076]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Restaurant%202-uv8d_492XI0.mp4
restaurant,47659,train,"[173, 0, 543, 480]",https://media.asldeafined.com/vocabulary/1468760497.4726.mp4
ride,48050,train,"[80, 15, 201, 192]",https://www.signingsavvy.com/signs/mp4/23/23884.mp4
ride,48051,train,"[64, 16, 215, 192]",https://www.signingsavvy.com/signs/mp4/24/24005.mp4
ride,66405,train,"[114, 26, 489, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RI/RIDE-974.mp4
ride,48042,train,"[581, 134, 1488, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ride-a35RcUi-rxk.mp4
ride,48054,val,"[190, 50, 542, 400]",http://www.aslsearch.com/signs/videos/ride2.mp4
ride,48055,test,"[190, 51, 543, 400]",http://www.aslsearch.com/signs/videos/ride.mp4
ride,48043,train,"[474, 58, 1495, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ride-huEE3RXyL-0.mp4
ride,48044,train,"[149, 0, 553, 480]",https://media.asldeafined.com/vocabulary/1468760986.966.mp4
russia,48901,train,"[500, 101, 1414, 1070]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Russia%202-74OAafnvKs0.mp4
russia,48902,train,"[631, 97, 1428, 1064]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Russia%203-6S4H3Nl14Dw.mp4
russia,48903,train,"[617, 38, 1616, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Russia-xJKc-LqcgFA.mp4
russia,48904,val,"[87, 24, 538, 480]",https://media.asldeafined.com/vocabulary/1512918340.9089.mp4
russia,48907,val,"[67, 13, 254, 192]",https://www.signingsavvy.com/signs/mp4/7/7790.mp4
russia,48908,val,"[70, 14, 230, 192]",https://www.signingsavvy.com/signs/mp4/7/7791.mp4
russia,48913,test,"[148, 53, 545, 400]",http://www.aslsearch.com/signs/videos/russia.mp4
russia,48899,train,"[65, 0, 231, 240]",https://media.spreadthesign.com/video/mp4/13/455370.mp4
salt,69451,train,"[307, 30, 988, 720]",http://aslbricks.org/New/ASL-Videos/salt.mp4
salt,49134,train,"[65, 11, 214, 192]",https://www.signingsavvy.com/signs/mp4/9/9688.mp4
salt,66422,train,"[226, 26, 496, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SA/SALT-2012.mp4
salt,49129,train,"[37, 2, 256, 240]",https://media.spreadthesign.com/video/mp4/13/457619.mp4
salt,49140,val,"[200, 48, 573, 400]",http://www.aslsearch.com/signs/videos/salt.mp4
salt,49130,test,"[419, 56, 834, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/salt.mp4
salt,49131,train,"[353, 22, 801, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Salt-n9HhHHFm8A0.mp4
salt,49132,train,"[70, 0, 585, 480]",https://media.asldeafined.com/vocabulary/1468762614.6611.mp4
sandwich,49250,train,"[53, 8, 206, 192]",https://www.signingsavvy.com/signs/mp4/14/14116.mp4
sandwich,49251,val,"[101, 16, 217, 192]",https://www.signingsavvy.com/signs/mp4/7/7885.mp4
sandwich,49252,train,"[88, 18, 201, 192]",https://www.signingsavvy.com/signs/mp4/9/9082.mp4
sandwich,66423,train,"[167, 31, 490, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SA/SANDWICH-993.mp4
sandwich,66424,train,"[163, 30, 494, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SA/SANDWICH-994.mp4
sandwich,49255,val,"[194, 46, 549, 400]",http://www.aslsearch.com/signs/videos/sandwich.mp4
sandwich,49245,test,"[47, 1, 256, 240]",https://media.spreadthesign.com/video/mp4/13/485651.mp4
sandwich,49246,train,"[234, 17, 534, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sandwich.mp4
sandwich,49247,train,"[436, 61, 977, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Sandwich.mp4
sandwich,49248,train,"[146, 0, 523, 480]",https://media.asldeafined.com/vocabulary/1468762862.7837.mp4
sign,66478,val,"[183, 43, 473, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SIGN-256.mp4
sign,51621,train,"[55, 34, 568, 480]",https://media.asldeafined.com/vocabulary/1532963329.1684.mp4
sign,51616,train,"[584, 77, 1870, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sign%20copy-lE1xAUCA2RI.mp4
sign,51617,train,"[543, 47, 1544, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sign-2d0l-Je3QP4.mp4
sign,51628,train,"[69, 25, 216, 192]",https://www.signingsavvy.com/signs/mp4/22/22309.mp4
sign,51614,test,"[40, 9, 258, 240]",https://media.spreadthesign.com/video/mp4/13/437018.mp4
sign,51637,train,"[194, 52, 582, 400]",http://www.aslsearch.com/signs/videos/sign.mp4
sign,51615,train,"[204, 13, 599, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sign.mp4
sign,51622,train,"[55, 34, 568, 480]",https://media.asldeafined.com/vocabulary/1532963329.1684.mp4
since,69472,train,"[346, 37, 935, 718]",http://aslbricks.org/New/ASL-Videos/since.mp4
since,51781,train,"[209, 54, 552, 400]",http://www.aslsearch.com/signs/videos/since.mp4
since,66482,train,"[176, 43, 470, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SINCE-1066.mp4
since,66483,train,"[165, 44, 482, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SINCE-1067.mp4
since,51773,val,"[72, 2, 276, 240]",https://media.spreadthesign.com/video/mp4/13/116876.mp4
since,51774,test,"[549, 16, 1571, 1078]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Since-cjBD1unWQJs.mp4
since,51775,train,"[104, 0, 560, 480]",https://media.asldeafined.com/vocabulary/1468767249.6700.mp4
since,51778,train,"[67, 13, 205, 192]",https://www.signingsavvy.com/signs/mp4/6/6309.mp4
small,52552,train,"[423, 53, 816, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/small.mp4
small,52554,train,"[735, 79, 1622, 1076]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Small-kzdYceSAd8Q.mp4
small,52555,val,"[654, 133, 1551, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Small-XyMBqE2og8k.mp4
small,52556,train,"[464, 48, 1098, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Small%202.mp4
small,52557,train,"[152, 0, 538, 480]",https://media.asldeafined.com/vocabulary/1468767996.7049.mp4
small,52560,test,"[64, 13, 211, 192]",https://www.signingsavvy.com/signs/mp4/9/9559.mp4
small,52566,train,"[249, 39, 505, 400]",http://www.aslsearch.com/signs/videos/small.mp4
small,52551,train,"[48, 3, 263, 240]",https://media.spreadthesign.com/video/mp4/13/58473.mp4
some,69484,train,"[377, 50, 900, 720]",http://aslbricks.org/New/ASL-Videos/some.mp4
some,53216,train,"[212, 53, 565, 400]",http://www.aslsearch.com/signs/videos/some.mp4
some,53207,train,"[71, 8, 238, 240]",https://media.spreadthesign.com/video/mp4/13/116950.mp4
some,53208,train,"[403, 54, 828, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/some.mp4
some,53209,test,"[686, 77, 1475, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Some-RFXnVYaly9g.mp4
some,53210,val,"[147, 0, 523, 480]",https://media.asldeafined.com/vocabulary/1468776351.1904.mp4
some,53212,train,"[47, 18, 198, 192]",https://www.signingsavvy.com/signs/mp4/23/23931.mp4
south,53488,train,"[78, 16, 218, 192]",https://www.signingsavvy.com/signs/mp4/6/6861.mp4
south,53482,train,"[81, 7, 221, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/south.mov
south,53493,test,"[197, 53, 544, 400]",http://www.aslsearch.com/signs/videos/south.mp4
south,53483,val,"[51, 12, 245, 240]",https://media.spreadthesign.com/video/mp4/13/63581.mp4
south,53484,test,"[423, 57, 814, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/south.mp4
south,53485,train,"[674, 80, 1420, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20South-_HBJaYxZG2Q.mp4
south,53486,train,"[113, 0, 507, 480]",https://media.asldeafined.com/vocabulary/1468842043.2402.mp4
student,69494,test,"[341, 40, 964, 720]",http://aslbricks.org/New/ASL-Videos/student.mp4
student,55343,train,"[44, 12, 233, 192]",https://www.signingsavvy.com/signs/mp4/6/6462.mp4
