class_name,video_id,split,bbox,link
tall,56839,train,"[620, 70, 1619, 1070]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall%2C%20Adult%2C%20Grown-up-oXwKsrsVUE8.mp4
tall,56840,val,"[409, 38, 1075, 720]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall--OCW9K2ZzVY.mp4
tall,56841,train,"[451, 55, 1451, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-8d940gDDaKI.mp4
tall,56842,train,"[683, 64, 1554, 1075]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-WKv937oqhW8.mp4
tall,56843,test,"[73, 0, 557, 480]",https://media.asldeafined.com/vocabulary/1468943060.7425.mp4
tall,56844,train,"[146, 19, 549, 480]",https://media.asldeafined.com/vocabulary/1546575217.9786.mp4
tall,66591,val,"[163, 10, 468, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_1-1174.mp4
tall,56846,train,"[35, 0, 220, 192]",https://www.signingsavvy.com/signs/mp4/14/14373.mp4
tall,66592,train,"[135, 19, 462, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_2-411.mp4
tall,56837,train,"[64, 0, 264, 240]",https://media.spreadthesign.com/video/mp4/13/50853.mp4
tall,56848,train,"[65, 10, 211, 192]",https://www.signingsavvy.com/signs/mp4/8/8777.mp4
white,69533,val,"[366, 40, 875, 720]",http://aslbricks.org/New/ASL-Videos/white.mp4
white,63204,train,"[745, 44, 1532, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-PWGruSSI30c.mp4
white,63205,train,"[109, 5, 519, 480]",https://media.asldeafined.com/vocabulary/1468928266.3449.mp4
white,63207,train,"[82, 14, 226, 192]",https://www.signingsavvy.com/signs/mp4/7/7061.mp4
white,63208,train,"[73, 13, 224, 192]",https://www.signingsavvy.com/signs/mp4/7/7064.mp4
white,63200,train,"[28, 0, 290, 240]",https://media.spreadthesign.com/video/mp4/13/50906.mp4
white,63214,train,"[183, 52, 544, 400]",http://www.aslsearch.com/signs/videos/white.mp4
white,63201,test,"[237, 13, 537, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white.mp4
white,63202,train,"[410, 57, 816, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white-person.mp4
white,63203,train,"[640, 39, 1468, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-75OHf34DQXk.mp4
wrong,64087,train,"[147, 9, 516, 480]",https://media.asldeafined.com/vocabulary/1468929417.3806.mp4
wrong,64088,train,"[133, 24, 513, 480]",https://media.asldeafined.com/vocabulary/1522768333.3729.mp4
wrong,64090,train,"[81, 16, 223, 192]",https://www.signingsavvy.com/signs/mp4/6/6969.mp4
wrong,64091,train,"[72, 12, 209, 192]",https://www.signingsavvy.com/signs/mp4/9/9505.mp4
wrong,64084,train,"[52, 0, 280, 240]",https://media.spreadthesign.com/video/mp4/13/51102.mp4
wrong,64097,test,"[207, 53, 561, 400]",http://www.aslsearch.com/signs/videos/wrong.mp4
wrong,64085,train,"[407, 52, 813, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wrong.mp4
wrong,64086,train,"[686, 60, 1432, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20I%20Was%20Wrong%2C%20I%20Was%20Mistaken-ija9q46y1EA.mp4
accident,639,train,"[180, 45, 574, 400]",http://www.aslsearch.com/signs/videos/accident.mp4
accident,624,train,"[42, 6, 278, 240]",https://media.spreadthesign.com/video/mp4/13/72311.mp4
accident,625,test,"[675, 50, 1461, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Accident%2C%20Accidentally-0F9FseAyJb4.mp4
accident,626,val,"[485, 85, 1608, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Car%20Accident-lEGmzocv1g4.mp4
accident,627,val,"[662, 54, 1434, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident%202-QRE4kaRRdnQ.mp4
accident,628,train,"[677, 98, 1386, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident-CUc50MMnZ1g.mp4
accident,629,train,"[69, 23, 613, 480]",https://media.asldeafined.com/vocabulary/1466168079.5866.mp4
accident,631,train,"[40, 15, 252, 192]",https://www.signingsavvy.com/signs/mp4/24/24332.mp4
accident,632,train,"[53, 14, 218, 192]",https://www.signingsavvy.com/signs/mp4/5/5277.mp4
accident,65009,train,"[622, 126, 1450, 1079]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AC/ACCIDENT-2047.mp4
accident,623,train,"[54, 6, 272, 240]",https://media.spreadthesign.com/video/mp4/13/118182.mp4
accident,633,train,"[81, 16, 223, 192]",https://www.signingsavvy.com/signs/mp4/6/6969.mp4
accident,634,test,"[61, 12, 227, 192]",https://www.signingsavvy.com/signs/mp4/7/7493.mp4
apple,69213,val,"[304, 41, 916, 720]",http://aslbricks.org/New/ASL-Videos/apple.mp4
apple,3005,train,"[64, 15, 229, 192]",https://www.signingsavvy.com/signs/mp4/7/7981.mp4
apple,3008,train,"[158, 50, 541, 399]",http://www.aslsearch.com/signs/videos/apple.mp4
apple,65085,train,"[207, 0, 520, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2072.mp4
apple,65086,val,"[206, 0, 535, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2073.mp4
apple,65084,train,"[119, 4, 486, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-406.mp4
apple,2999,val,"[44, 0, 232, 240]",https://media.spreadthesign.com/video/mp4/13/455436.mp4
apple,3000,train,"[41, 13, 259, 240]",https://media.spreadthesign.com/video/mp4/13/480702.mp4
apple,3001,train,"[350, 53, 815, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/apple-2.mp4
apple,3002,train,"[212, 17, 526, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/apple.mp4
apple,3003,train,"[24, 13, 526, 480]",https://media.asldeafined.com/vocabulary/1466511662.3373.mp4
bird,69233,val,"[550, 70, 1377, 1080]",http://aslbricks.org/New/ASL-Videos/bird.mp4
bird,6333,train,"[726, 78, 1601, 1077]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bird-9B3c2F8jE7M.mp4
bird,6334,train,"[656, 92, 1563, 1064]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bird-FoeeEapec3M.mp4
bird,6335,test,"[86, 18, 509, 480]",https://media.asldeafined.com/vocabulary/1466682238.9870.mp4
bird,6337,train,"[71, 18, 210, 192]",https://www.signingsavvy.com/signs/mp4/23/23779.mp4
bird,65187,train,"[157, 17, 460, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRD-361.mp4
bird,6330,val,"[90, 12, 232, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/bird.mov
bird,6343,train,"[175, 52, 533, 400]",http://www.aslsearch.com/signs/videos/bird.mp4
bird,6331,train,"[37, 6, 256, 240]",https://media.spreadthesign.com/video/mp4/13/124323.mp4
bird,6332,train,"[219, 16, 530, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bird.mp4
change,9966,train,"[48, 11, 215, 192]",https://www.signingsavvy.com/signs/mp4/5/5424.mp4
change,9967,train,"[65, 13, 222, 192]",https://www.signingsavvy.com/signs/mp4/5/5425.mp4
change,9950,test,"[64, 4, 266, 240]",https://media.spreadthesign.com/video/mp4/13/125921.mp4
change,9970,train,"[190, 56, 551, 400]",http://www.aslsearch.com/signs/videos/change.mp4
change,9953,train,"[423, 55, 817, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/change.mp4
change,9954,train,"[753, 142, 1517, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change%202-Xhf4WPaB3tY.mp4
change,9955,val,"[367, 6, 827, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change%2C%20Mutation%2C%20Transformation-EW5b3lokmuw.mp4
change,9956,train,"[736, 143, 1527, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change-f_fl73dep8U.mp4
change,9957,val,"[112, 19, 561, 480]",https://media.asldeafined.com/vocabulary/1466729718.948.mp4
change,9949,train,"[94, 12, 223, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/change.mov
change,9960,train,"[149, 0, 591, 480]",https://media.asldeafined.com/vocabulary/1468760882.9730.mp4
change,9963,train,"[80, 14, 203, 192]",https://www.signingsavvy.com/signs/mp4/14/14623.mp4
color,69274,val,"[149, 18, 499, 480]",http://aslbricks.org/New/ASL-Videos/color.mp4
color,11772,test,"[54, 9, 215, 192]",https://www.signingsavvy.com/signs/mp4/14/14075.mp4
color,11773,train,"[85, 9, 215, 192]",https://www.signingsavvy.com/signs/mp4/5/5932.mp4
color,11767,train,"[231, 17, 522, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/color.mp4
color,11780,train,"[188, 53, 535, 400]",http://www.aslsearch.com/signs/videos/color.mp4
color,11768,train,"[404, 53, 799, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/colors.mp4
color,11769,train,"[760, 66, 1612, 1062]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Color-fdBoYowmVQ8.mp4
color,11770,train,"[129, 28, 517, 480]",https://media.asldeafined.com/vocabulary/1466899941.6976.mp4
corn,69282,train,"[317, 29, 861, 720]",http://aslbricks.org/New/ASL-Videos/corn.mp4
corn,13337,train,"[157, 54, 530, 400]",http://www.aslsearch.com/signs/videos/corn.mp4
corn,13325,test,"[61, 15, 292, 240]",https://media.spreadthesign.com/video/mp4/13/69483.mp4
corn,13326,train,"[333, 33, 1027, 720]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%202-FKgZc_MRxV4.mp4
corn,13327,train,"[382, 27, 1022, 719]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-o98GdAgQyjY.mp4
corn,13328,train,"[677, 75, 1599, 1074]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-QaahtFHvNxI.mp4
corn,13329,train,"[87, 24, 522, 480]",https://media.asldeafined.com/vocabulary/1466903438.4804.mp4
corn,65408,train,"[144, 25, 440, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_1-2167.mp4
corn,65409,train,"[92, 11, 506, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_2-2464.mp4
corn,13323,train,"[12, 0, 271, 240]",https://media.spreadthesign.com/video/mp4/13/184770.mp4
corn,13333,train,"[68, 14, 225, 192]",https://www.signingsavvy.com/signs/mp4/7/7286.mp4
corn,13334,test,"[67, 9, 218, 192]",https://www.signingsavvy.com/signs/mp4/8/8825.mp4
cow,69283,train,"[219, 15, 1044, 720]",http://aslbricks.org/New/ASL-Videos/cow.mp4
cow,13697,train,"[413, 77, 1655, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cow-6-hRTBII8CE.mp4
cow,13698,val,"[477, 60, 1068, 716]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cow%202.mp4
cow,13699,train,"[63, 29, 610, 480]",https://media.asldeafined.com/vocabulary/1466904642.2093.mp4
cow,13702,train,"[36, 0, 220, 192]",https://www.signingsavvy.com/signs/mp4/14/14631.mp4
cow,13703,val,"[34, 0, 257, 192]",https://www.signingsavvy.com/signs/mp4/14/14633.mp4
cow,13695,train,"[36, 0, 254, 240]",https://media.spreadthesign.com/video/mp4/13/357956.mp4
cow,13710,test,"[193, 43, 481, 400]",http://www.aslsearch.com/signs/videos/cow.mp4
cow,13696,val,"[152, 16, 525, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cow.mp4
dance,14627,train,"[71, 16, 220, 192]",https://www.signingsavvy.com/signs/mp4/6/6768.mp4
dance,65434,train,"[137, 14, 498, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DANCE-1207.mp4
dance,14633,train,"[182, 61, 554, 400]",http://www.aslsearch.com/signs/videos/dance.mp4
dance,14622,train,"[54, 19, 223, 240]",https://media.spreadthesign.com/video/mp4/13/93915.mp4
dance,14623,train,"[333, 54, 820, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dance.mp4
dance,14624,train,"[608, 74, 1589, 1078]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dance-LOxTQ06JyCQ.mp4
dance,14625,train,"[66, 27, 510, 480]",https://media.asldeafined.com/vocabulary/1466906258.9856.mp4
dark,69290,train,"[186, 0, 1101, 720]",http://aslbricks.org/New/ASL-Videos/dark.mp4
dark,14673,test,"[520, 34, 1709, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%203-5soiYfTU5hI.mp4
dark,14674,train,"[479, 31, 1735, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark-AYvdy-XWNNg.mp4
dark,14675,train,"[56, 29, 620, 480]",https://media.asldeafined.com/vocabulary/1466906377.6228.mp4
dark,14676,train,"[79, 26, 581, 480]",https://media.asldeafined.com/vocabulary/1466906399.7678.mp4
dark,14680,train,"[47, 6, 237, 192]",https://www.signingsavvy.com/signs/mp4/14/14847.mp4
dark,65439,train,"[159, 1, 521, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-100.mp4
dark,65440,train,"[156, 10, 531, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-101.mp4
dark,14671,train,"[39, 0, 288, 240]",https://media.spreadthesign.com/video/mp4/13/51156.mp4
dark,14681,train,"[69, 5, 221, 192]",https://www.signingsavvy.com/signs/mp4/14/14870.mp4
dark,14685,test,"[169, 52, 568, 400]",http://www.aslsearch.com/signs/videos/dark.mp4
dark,14672,val,"[451, 37, 1746, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%202-DEioenO9U9g.mp4
doctor,17015,train,"[229, 14, 528, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor.mp4
doctor,17016,val,"[351, 18, 756, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4
doctor,17017,train,"[93, 12, 562, 480]",https://media.asldeafined.com/vocabulary/1467772429.4932.mp4
doctor,17019,train,"[93, 20, 203, 192]",https://www.signingsavvy.com/signs/mp4/22/22643.mp4
doctor,17020,test,"[91, 21, 201, 192]",https://www.signingsavvy.com/signs/mp4/22/22644.mp4
doctor,65503,train,"[158, 18, 452, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-344.mp4
doctor,65504,train,"[146, 16, 458, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-573.mp4
doctor,17013,train,"[57, 0, 231, 240]",https://media.spreadthesign.com/video/mp4/13/456750.mp4
doctor,17026,train,"[189, 63, 546, 400]",http://www.aslsearch.com/signs/videos/doctor.mp4
doctor,17014,train,"[233, 13, 524, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor2.mp4
eat,69307,val,"[389, 39, 872, 720]",http://aslbricks.org/New/ASL-Videos/eat.mp4
eat,18329,train,"[82, 4, 212, 192]",https://www.signingsavvy.com/signs/mp4/14/14883.mp4
eat,65601,train,"[200, 10, 486, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAT-399.mp4
eat,18323,val,"[78, 14, 258, 240]",https://media.spreadthesign.com/video/mp4/13/74980.mp4
eat,18335,train,"[193, 55, 546, 400]",http://www.aslsearch.com/signs/videos/eat.mp4
eat,18324,train,"[239, 16, 527, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/eat.mp4
eat,18325,train,"[106, 13, 550, 480]",https://media.asldeafined.com/vocabulary/1468347821.5825.mp4
enjoy,19261,train,"[37, 6, 600, 480]",https://media.asldeafined.com/vocabulary/1468376460.8089.mp4
enjoy,19264,train,"[73, 10, 239, 192]",https://www.signingsavvy.com/signs/mp4/6/6907.mp4
enjoy,65635,train,"[170, 10, 502, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENJOY-574.mp4
enjoy,19257,val,"[36, 0, 272, 240]",https://media.spreadthesign.com/video/mp4/13/456900.mp4
enjoy,19269,train,"[172, 53, 561, 400]",http://www.aslsearch.com/signs/videos/enjoy.mp4
enjoy,19258,train,"[374, 54, 831, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enjoy.mp4
enjoy,19259,train,"[523, 70, 1792, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-J1S7e-UwSMY.mp4
enjoy,19260,train,"[826, 116, 1733, 1077]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-OqNA--JdTmA.mp4
forget,65761,test,"[143, 12, 461, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORGET-565.mp4
forget,22954,test,"[571, 73, 1567, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget-5pgZiT-vz60.mp4
forget,22955,train,"[53, 0, 552, 480]",https://media.asldeafined.com/vocabulary/1468513470.6049.mp4
forget,22960,train,"[49, 0, 221, 192]",https://www.signingsavvy.com/signs/mp4/8/8938.mp4
forget,22967,train,"[166, 50, 550, 400]",http://www.aslsearch.com/signs/videos/alzheimer.mp4
forget,22952,train,"[415, 51, 834, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/forgot2.mp4
forget,22953,train,"[495, 68, 1600, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget%202-cIPsq4HrhFc.mp4
give,69343,train,"[132, 45, 949, 720]",http://aslbricks.org/New/ASL-Videos/give.mp4
give,24660,train,"[181, 63, 541, 400]",http://www.aslsearch.com/signs/videos/give.mp4
give,24638,train,"[677, 133, 1465, 1062]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something%202-ysfVqxTJKcg.mp4
give,24639,val,"[612, 134, 1464, 1066]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something--Ma0iHFZKv8.mp4
give,24640,train,"[627, 96, 1364, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give-5M1xfBmmXpg.mp4
give,24641,val,"[79, 8, 572, 480]",https://media.asldeafined.com/vocabulary/1468549017.6848.mp4
give,24636,test,"[31, 0, 272, 240]",https://media.spreadthesign.com/video/mp4/13/51920.mp4
give,24648,train,"[49, 8, 245, 192]",https://www.signingsavvy.com/signs/mp4/14/14622.mp4
give,24649,test,"[89, 19, 219, 192]",https://www.signingsavvy.com/signs/mp4/23/23273.mp4
give,24651,train,"[74, 16, 221, 192]",https://www.signingsavvy.com/signs/mp4/7/7424.mp4
last,66010,train,"[194, 13, 502, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-168.mp4
last,32263,val,"[168, 56, 547, 400]",http://www.aslsearch.com/signs/videos/last.mp4
last,32248,train,"[553, 64, 1679, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%2C%20Final-ZrL9QA06fZs.mp4
last,32249,train,"[146, 0, 572, 480]",https://media.asldeafined.com/vocabulary/1468671376.351.mp4
last,32250,train,"[139, 31, 518, 480]",https://media.asldeafined.com/vocabulary/1522766909.4561.mp4
last,32253,test,"[65, 9, 219, 192]",https://www.signingsavvy.com/signs/mp4/5/5971.mp4
last,32254,train,"[74, 7, 221, 192]",https://www.signingsavvy.com/signs/mp4/6/6063.mp4
last,32255,val,"[67, 14, 216, 192]",https://www.signingsavvy.com/signs/mp4/6/6164.mp4
last,32246,test,"[36, 33, 247, 240]",https://media.spreadthesign.com/video/mp4/13/91452.mp4
last,32257,train,"[43, 3, 212, 192]",https://www.signingsavvy.com/signs/mp4/9/9194.mp4
last,32260,train,"[174, 51, 560, 400]",http://www.aslsearch.com/signs/videos/last2.mp4
last,32261,train,"[155, 61, 542, 400]",http://www.aslsearch.com/signs/videos/last3.mp4
meet,35511,train,"[589, 67, 1810, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-SHPBneo_ofY.mp4
meet,35512,train,"[744, 20, 1666, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4
meet,35513,test,"[150, 0, 551, 480]",https://media.asldeafined.com/vocabulary/1468714718.3075.mp4
meet,35516,train,"[55, 18, 218, 192]",https://www.signingsavvy.com/signs/mp4/0/517.mp4
meet,35517,train,"[82, 7, 205, 192]",https://www.signingsavvy.com/signs/mp4/5/5837.mp4
meet,35518,train,"[52, 12, 222, 192]",https://www.signingsavvy.com/signs/mp4/9/9003.mp4
meet,66112,val,"[170, 28, 474, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEET-1620.mp4
meet,35509,train,"[48, 0, 273, 240]",https://media.spreadthesign.com/video/mp4/13/50874.mp4
meet,35523,train,"[184, 54, 560, 400]",http://www.aslsearch.com/signs/videos/meet.mp4
pink,69430,train,"[380, 42, 867, 720]",http://aslbricks.org/New/ASL-Videos/pink.mp4
pink,42831,train,"[412, 44, 1087, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink%20var.mp4
pink,42832,train,"[508, 43, 1090, 715]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink.mp4
pink,42833,val,"[159, 0, 516, 480]",https://media.asldeafined.com/vocabulary/1468726359.6744.mp4
pink,42836,train,"[89, 21, 200, 192]",https://www.signingsavvy.com/signs/mp4/22/22812.mp4
pink,66296,train,"[211, 6, 485, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PINK-903.mp4
pink,42829,train,"[61, 0, 261, 240]",https://media.spreadthesign.com/video/mp4/13/49192.mp4
pink,42843,train,"[241, 36, 497, 400]",http://www.aslsearch.com/signs/videos/pink.mp4
pink,42830,train,"[477, 66, 851, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pink.mp4
pizza,69431,test,"[339, 35, 924, 720]",http://aslbricks.org/New/ASL-Videos/pizza.mp4
pizza,42977,val,"[226, 34, 486, 400]",http://www.aslsearch.com/signs/videos/pizza.mp4
pizza,42958,train,"[413, 55, 812, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza-2.mp4
pizza,42959,train,"[351, 59, 819, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza.mp4
pizza,42960,test,"[799, 68, 1614, 1062]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4
pizza,42961,train,"[576, 79, 1648, 1077]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4
pizza,66297,train,"[210, 7, 477, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PIZZA-904.mp4
pizza,42962,val,"[113, 0, 522, 480]",https://media.asldeafined.com/vocabulary/1468726411.9058.mp4
pizza,42956,train,"[46, 0, 234, 240]",https://media.spreadthesign.com/video/mp4/13/457790.mp4
pizza,42966,train,"[63, 8, 219, 192]",https://www.signingsavvy.com/signs/mp4/14/14610.mp4
pizza,42967,train,"[70, 14, 224, 192]",https://www.signingsavvy.com/signs/mp4/6/6671.mp4
pizza,42969,train,"[54, 15, 219, 192]",https://www.signingsavvy.com/signs/mp4/6/6673.mp4
play,69433,test,"[295, 40, 962, 720]",http://aslbricks.org/New/ASL-Videos/play.mp4
play,43166,val,"[49, 12, 273, 240]",https://media.spreadthesign.com/video/mp4/13/116328.mp4
play,43170,train,"[175, 0, 571, 480]",https://media.asldeafined.com/vocabulary/1468726646.6390.mp4
play,43171,test,"[147, 0, 593, 480]",https://media.asldeafined.com/vocabulary/1468726677.3753.mp4
play,43173,train,"[74, 7, 226, 192]",https://www.signingsavvy.com/signs/mp4/14/14657.mp4
play,43174,train,"[64, 11, 231, 192]",https://www.signingsavvy.com/signs/mp4/6/6372.mp4
play,43179,train,"[190, 47, 561, 400]",http://www.aslsearch.com/signs/videos/act.mp4
play,43180,train,"[182, 37, 559, 400]",http://www.aslsearch.com/signs/videos/play.mp4
play,43167,train,"[222, 17, 521, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/play.mp4
play,43168,train,"[489, 129, 1615, 1065]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play%2C%20Algeria-31fxkHUhB_k.mp4
play,43169,train,"[240, 10, 626, 360]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4
school,69455,val,"[378, 37, 893, 720]",http://aslbricks.org/New/ASL-Videos/school.mp4
school,49602,train,"[77, 12, 221, 192]",https://www.signingsavvy.com/signs/mp4/6/6564.mp4
school,49595,train,"[52, 0, 262, 240]",https://media.spreadthesign.com/video/mp4/13/50778.mp4
school,49606,val,"[232, 33, 483, 400]",http://www.aslsearch.com/signs/videos/school.mp4
school,49596,train,"[216, 17, 526, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/school.mp4
school,49597,train,"[663, 66, 1647, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Academic%2C%20School-ZsoedvSYMpA.mp4
school,49598,train,"[221, 9, 785, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20School.mp4
school,49599,train,"[114, 0, 526, 480]",https://media.asldeafined.com/vocabulary/1468763371.5844.mp4
school,49600,train,"[125, 30, 517, 480]",https://media.asldeafined.com/vocabulary/1522768179.9250.mp4
secretary,50037,train,"[25, 0, 290, 240]",https://media.spreadthesign.com/video/mp4/13/51753.mp4
secretary,50038,train,"[218, 15, 549, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/secretary.mp4
secretary,50039,train,"[549, 81, 1415, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary%202-GLOdTEXLaEQ.mp4
secretary,50040,train,"[609, 66, 1407, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary-crVLvTbmEGo.mp4
secretary,50041,test,"[103, 0, 582, 480]",https://media.asldeafined.com/vocabulary/1468764756.5155.mp4
secretary,50044,train,"[74, 14, 239, 192]",https://www.signingsavvy.com/signs/mp4/6/6921.mp4
